0.000000 -3.35701280e+02 
0.602654 -3.35639076e+02 
1.205551 -3.35485178e+02 
1.822842 -3.35272760e+02 
2.458081 -3.35025015e+02 
3.112908 -3.34759337e+02 
3.788603 -3.34489218e+02 
4.486671 -3.34225312e+02 
5.209280 -3.33976044e+02 
5.959824 -3.33747956e+02 
6.743782 -3.33545868e+02 
7.569991 -3.33372971e+02 
8.452273 -3.33230942e+02 
9.410931 -3.33120274e+02 
10.473113 -3.33040893e+02 
11.670960 -3.32992944e+02 
13.037302 -3.32977358e+02 
14.600265 -3.32995883e+02 
16.379418 -3.33050674e+02 
18.385458 -3.33143894e+02 
20.622873 -3.33277645e+02 
23.093172 -3.33454168e+02 
25.796929 -3.33676098e+02 
28.734324 -3.33946624e+02 
31.904380 -3.34269489e+02 
35.302419 -3.34648608e+02 
38.913179 -3.35086560e+02 
42.691361 -3.35579565e+02 
46.511854 -3.36103183e+02 
50.095498 -3.36585086e+02 
52.877025 -3.36830574e+02 
53.563088 -3.36424128e+02 
53.540145 -3.35671259e+02 
53.551318 -3.34767101e+02 
53.932732 -3.33824646e+02 
54.778904 -3.32941661e+02 
56.013862 -3.32123380e+02 
57.571845 -3.31361490e+02 
59.410482 -3.30652977e+02 
61.501015 -3.29998283e+02 
63.822709 -3.29399337e+02 
66.360075 -3.28858634e+02 
69.101386 -3.28378867e+02 
72.037757 -3.27962805e+02 
75.162519 -3.27613256e+02 
78.470751 -3.27333063e+02 
81.958914 -3.27125110e+02 
85.624573 -3.26992325e+02 
89.466175 -3.26937684e+02 
93.482868 -3.26964207e+02 
97.674365 -3.27074959e+02 
102.040816 -3.27273037e+02 
106.582695 -3.27561558e+02 
111.300652 -3.27943625e+02 
116.195239 -3.28422239e+02 
121.266181 -3.29000030e+02 
126.509778 -3.29678249e+02 
131.906526 -3.30451905e+02 
137.331991 -3.31274041e+02 
140.910935 -3.31380426e+02 
