0.000000 6.7539852244762533e-78 
0.250000 6.7539852244762533e-78 
0.500000 6.7539852244762533e-78 
0.750000 6.7539852244762533e-78 
1.000000 6.7539852244762533e-78 
1.250000 6.7539852244762533e-78 
1.500000 6.7539852244762533e-78 
1.750000 6.7539852244762533e-78 
2.000000 6.7539852244762533e-78 
2.250000 6.7539852244762533e-78 
2.500000 6.7539852244762533e-78 
2.750000 6.7539852244762533e-78 
3.000000 6.7539852244762533e-78 
3.250000 6.7539852244762533e-78 
3.500000 6.7539852244762533e-78 
3.750000 6.7539852244762533e-78 
4.000000 6.7539852244762533e-78 
4.250000 6.7539852244762533e-78 
4.500000 6.7539852244762533e-78 
4.750000 6.7539852244762533e-78 
5.000000 6.7539852244762533e-78 
5.250000 6.7539852244762533e-78 
5.500000 6.7539852244762533e-78 
5.750000 6.7539852244762533e-78 
6.000000 6.7539852244762533e-78 
6.250000 6.7539852244762533e-78 
6.500000 6.7539852244762533e-78 
6.750000 6.7539852244762533e-78 
7.000000 6.7539852244762533e-78 
7.250000 6.7539852244762533e-78 
7.500000 6.7539852244762533e-78 
7.750000 6.7539852244762533e-78 
8.000000 6.7539852244762533e-78 
8.250000 6.7539852244762533e-78 
8.500000 6.7539852244762533e-78 
8.750000 6.7539852244762533e-78 
9.000000 6.7539852244762686e-78 
9.250000 6.7539852244763271e-78 
9.500000 6.7539852244764364e-78 
9.750000 6.7539852244768401e-78 
10.000000 6.7539852244772015e-78 
10.250000 6.7539852244785496e-78 
10.500000 6.7539852244793914e-78 
10.750000 6.7539852244814059e-78 
11.000000 6.7539852244847761e-78 
11.250000 6.7539852244879354e-78 
11.500000 6.7539852244937851e-78 
11.750000 6.7539852245012628e-78 
12.000000 6.7539852245124991e-78 
12.250000 6.7539852245284805e-78 
12.500000 6.7539852245524008e-78 
12.750000 6.7539852245859456e-78 
13.000000 6.7539852246334238e-78 
13.250000 6.7539852247011012e-78 
13.500000 6.7539852247990425e-78 
13.750000 6.7539852249393323e-78 
14.000000 6.7539852251385887e-78 
14.250000 6.7539852254236978e-78 
14.500000 6.7539852258300173e-78 
14.750000 6.7539852264111849e-78 
15.000000 6.7539852272423836e-78 
15.250000 6.7539852284289757e-78 
15.500000 6.7539852301238134e-78 
15.750000 6.7539852325460224e-78 
16.000000 6.7539852360072239e-78 
16.250000 6.7539852409535190e-78 
16.500000 6.7539852480217018e-78 
16.750000 6.7539852581183858e-78 
17.000000 6.7539852725482260e-78 
17.250000 6.7539852931693563e-78 
17.500000 6.7539853226324332e-78 
17.750000 6.7539853647355600e-78 
18.000000 6.7539854248983634e-78 
18.250000 6.7539855108684993e-78 
18.500000 6.7539856337166361e-78 
18.750000 6.7539858092620839e-78 
19.000000 6.7539860601156746e-78 
19.250000 6.7539864185783985e-78 
19.500000 6.7539869308190390e-78 
19.750000 6.7539876628040142e-78 
20.000000 6.7539887088117746e-78 
20.250000 6.7539902035660642e-78 
20.500000 6.7539923395841052e-78 
20.750000 6.7539953919943947e-78 
21.000000 6.7539997539674086e-78 
21.250000 6.7540059873718324e-78 
21.500000 6.7540148951660720e-78 
21.750000 6.7540276248543982e-78 
22.000000 6.7540458163508772e-78 
22.250000 6.7540718133241238e-78 
22.500000 6.7541089652416563e-78 
22.750000 6.7541620591479576e-78 
23.000000 6.7542379368334641e-78 
23.250000 6.7543463771492730e-78 
23.500000 6.7545013574436446e-78 
23.750000 6.7547228572969575e-78 
24.000000 6.7550394380941390e-78 
24.250000 6.7554919329430347e-78 
24.500000 6.7561387263450238e-78 
24.750000 6.7570633112099002e-78 
25.000000 6.7583851105851800e-78 
25.250000 6.7602749837060492e-78 
25.500000 6.7629774612379065e-78 
25.750000 6.7668426617204782e-78 
26.000000 6.7723721632044689e-78 
26.250000 6.7802850404793000e-78 
26.500000 6.7916131334938071e-78 
26.750000 6.8078388558827655e-78 
27.000000 6.8310952194671543e-78 
27.250000 6.8644574117907500e-78 
27.500000 6.9123701149852731e-78 
27.750000 6.9812779179541150e-78 
28.000000 7.0805628800015393e-78 
28.250000 7.2239524537269624e-78 
28.500000 7.4316579374839143e-78 
28.750000 7.7336652902965691e-78 
29.000000 8.1748740715918301e-78 
29.250000 8.8232514278641007e-78 
29.500000 9.7829894104574053e-78 
29.750000 1.1216102697433241e-77 
30.000000 1.3378485067486098e-77 
30.250000 1.6681080773892298e-77 
30.500000 2.1795217555509950e-77 
30.750000 2.9836413483264300e-77 
31.000000 4.2688868481186035e-77 
31.250000 6.3584020862843727e-77 
31.500000 9.8140665962256228e-77 
31.750000 1.5624762854020710e-76 
32.000000 2.5549035500851445e-76 
32.250000 4.2741519209742258e-76 
32.500000 7.2902166755321330e-76 
32.750000 1.2639044762333424e-75 
33.000000 2.2212324383317448e-75 
33.250000 3.9477352631748147e-75 
33.500000 7.0808254209272416e-75 
33.750000 1.2795027204484558e-74 
34.000000 2.3258517535268424e-74 
34.250000 4.2479444952467601e-74 
34.500000 7.7875549528221831e-74 
34.750000 1.4318631231882496e-73 
35.000000 2.6387744951058993e-73 
35.250000 4.8717298031616257e-73 
35.500000 9.0068030575696194e-73 
35.750000 1.6669730938204395e-72 
36.000000 3.0878107661332209e-72 
36.250000 5.7234012888389466e-72 
36.500000 1.0613898228694867e-71 
36.750000 1.9690787115080274e-71 
37.000000 3.6540978430887945e-71 
37.250000 6.7826039755792723e-71 
37.500000 1.2591833819599046e-70 
37.750000 2.3379759328021991e-70 
38.000000 4.3414616783593292e-70 
38.250000 8.0624359682832013e-70 
38.500000 1.4973483978439682e-69 
38.750000 2.7809904276277183e-69 
39.000000 5.1652504190857383e-69 
39.250000 9.5938923230543559e-69 
39.500000 1.7819972759001479e-68 
39.750000 3.3099832237961176e-68 
40.000000 6.1482205529384946e-68 
40.250000 1.1420278366752100e-67 
40.500000 2.1213218384164366e-67 
40.750000 3.9403817946723082e-67 
41.000000 7.3193301403102649e-67 
41.250000 1.3595814223553429e-66 
41.500000 2.5254549461104868e-66 
41.750000 4.6910957139578244e-66 
42.000000 8.7138290915645807e-66 
42.250000 1.6186155656588350e-65 
42.500000 3.0066177124674471e-65 
42.750000 5.5848621187028219e-65 
43.000000 1.0374003403162899e-64 
43.250000 1.9269922219813791e-64 
43.500000 3.5794240645751223e-64 
43.750000 6.6488409369381365e-64 
44.000000 1.2350323132895921e-63 
44.250000 2.2940891008286148e-63 
44.500000 4.2612972226347618e-63 
44.750000 7.9154017183924724e-63 
45.000000 1.4702923215785376e-62 
45.250000 2.7310774687207456e-62 
45.500000 5.0729894536061254e-62 
45.750000 9.4230938891150466e-62 
46.000000 1.7503411607080792e-61 
46.250000 3.2512587375442262e-61 
46.500000 6.0392083134463673e-61 
46.750000 1.1217811866626250e-60 
47.000000 2.0837037427173291e-60 
47.250000 3.8704680110408683e-60 
47.500000 7.1893677117649098e-60 
47.750000 1.3354192341089238e-59 
48.000000 2.4805288602175207e-59 
48.250000 4.6075566040639816e-59 
48.500000 8.5584836077795875e-59 
48.750000 1.5897276511010666e-58 
49.000000 2.9528977421350881e-58 
49.250000 5.4849651928625246e-58 
49.500000 1.0188239534274905e-57 
49.750000 1.8924492177772403e-57 
50.000000 3.5151927946637112e-57 
50.250000 6.5294094129732748e-57 
50.500000 1.2128259942049681e-56 
50.750000 2.2528015835054515e-56 
51.000000 4.1845354137863310e-56 
51.250000 7.7726913449553760e-56 
51.500000 1.4437615799302177e-55 
51.750000 2.6817571078790035e-55 
52.000000 4.9813071331227056e-55 
52.250000 9.2526713347918630e-55 
52.500000 1.7186636837466395e-54 
52.750000 3.1923802771651034e-54 
53.000000 5.9297760614608826e-54 
53.250000 1.1014427219477909e-53 
53.500000 2.0459051338313857e-53 
53.750000 3.8002224532481842e-53 
54.000000 7.0588265783730356e-53 
54.250000 1.3111609059834231e-52 
54.500000 2.4354515041737031e-52 
54.750000 4.5237961295527349e-52 
55.000000 8.4028503739180515e-52 
55.250000 1.5608109881536697e-51 
55.500000 2.8991725989168771e-51 
55.750000 5.3851510112559187e-51 
56.000000 1.0002803487342961e-50 
56.250000 1.8579995529493983e-50 
56.500000 3.4511949148328531e-50 
56.750000 6.4105220998331294e-50 
57.000000 1.1907412084090398e-49 
57.250000 2.2117777418261340e-49 
57.500000 4.1083340576064503e-49 
57.750000 7.6311540037241263e-49 
58.000000 1.4174733327124065e-48 
58.250000 2.6329327501454292e-48 
58.500000 4.8906297234778677e-48 
58.750000 9.0842670980992637e-48 
59.000000 1.6873884123974717e-47 
59.250000 3.1342979179246462e-47 
59.500000 5.8219109408488926e-47 
59.750000 1.0814114799188994e-46 
60.000000 2.0087070827522341e-46 
60.250000 3.7311485719420104e-46 
60.500000 6.9305678852714578e-46 
60.750000 1.2873464918701836e-45 
61.000000 2.3912357608648210e-45 
61.250000 4.4417036158091606e-45 
61.500000 8.2504361697669703e-45 
61.750000 1.5325136071634597e-44 
62.000000 2.8466355023405601e-44 
62.250000 5.2876113794986869e-44 
62.500000 9.8217176041639491e-44 
62.750000 1.8243817870680408e-43 
63.000000 3.3887887011733136e-43 
63.250000 6.2946819118041007e-43 
63.500000 1.1692398732722771e-42 
63.750000 2.1718704249857269e-42 
64.000000 4.0342664495944020e-42 
64.250000 7.4936867923793482e-42 
64.500000 1.3919600063969969e-41 
64.750000 2.5855817906944713e-41 
65.000000 4.8027526003230897e-41 
65.250000 8.9211883548230313e-41 
65.500000 1.6571273918254658e-40 
65.750000 3.0781505915623235e-40 
66.000000 5.7177428755655972e-40 
66.250000 1.0620870711442014e-39 
66.500000 1.9728601265878199e-39 
66.750000 3.6646551175556504e-39 
67.000000 6.8072330910493774e-39 
67.250000 1.2644713823664160e-38 
67.500000 2.3488134565803509e-38 
67.750000 4.3630430475722076e-38 
68.000000 8.1046115851373505e-38 
68.250000 1.5054864897122857e-37 
68.500000 2.7965565533419471e-37 
68.750000 5.1948448081508774e-37 
69.000000 9.6499277900319288e-37 
69.250000 1.7925805529538165e-36 
69.500000 3.3299488042647555e-36 
69.750000 6.1858936862058659e-36 
70.000000 1.1491475471792546e-35 
70.250000 2.1348169066406766e-35 
70.500000 3.9660716371509921e-35 
70.750000 7.3685092245419758e-35 
71.000000 1.3690600420262145e-34 
71.250000 2.5438679009284193e-34 
71.500000 4.7271825348240298e-34 
71.750000 8.7852493533832236e-34 
72.000000 1.6329008587872970e-33 
72.250000 3.0355106362480121e-33 
72.500000 5.6439619255323711e-33 
72.750000 1.0496206582094967e-32 
73.000000 1.9525086253546460e-32 
73.250000 3.6331401092451282e-32 
73.500000 6.7626316081067417e-32 
73.750000 1.2592415771324341e-31 
74.000000 2.3457278715633016e-31 
74.250000 4.3715780134378438e-31 
74.500000 8.1509870622279609e-31 
74.750000 1.5206051201341763e-30 
75.000000 2.8384669359173651e-30 
75.250000 5.3020376367870260e-30 
75.500000 9.9112005601911122e-30 
75.750000 1.8542500998444661e-29 
76.000000 3.4721881140247778e-29 
76.250000 6.5082678098666137e-29 
76.500000 1.2212091869297250e-28 
76.750000 2.2941136862345662e-28 
77.000000 4.3150116360926530e-28 
77.250000 8.1271478231658269e-28 
77.500000 1.5329741748122894e-27 
77.750000 2.8961776439931681e-27 
78.000000 5.4810087738799022e-27 
78.250000 1.0391690764991185e-26 
78.500000 1.9739651354068296e-26 
78.750000 3.7570659724226185e-26 
79.000000 7.1653316570239640e-26 
79.250000 1.3693702639907185e-25 
79.500000 2.6225358166864816e-25 
79.750000 5.0333502468829448e-25 
80.000000 9.6815572915263728e-25 
80.250000 1.8663615604539991e-24 
80.500000 3.6058430535979278e-24 
80.750000 6.9817037324981101e-24 
81.000000 1.3546569996410483e-23 
81.250000 2.6337415583223510e-23 
81.500000 5.1304653340993807e-23 
81.750000 1.0012742863069232e-22 
82.000000 1.9577039801679225e-22 
82.250000 3.8347033022324139e-22 
82.500000 7.5248601246066784e-22 
82.750000 1.4791886841915981e-21 
83.000000 2.9124620255037480e-21 
83.250000 5.7429952467477649e-21 
83.500000 1.1339047654817280e-20 
83.750000 2.2413067043800608e-20 
84.000000 4.4347330608928877e-20 
84.250000 8.7835410170271077e-20 
84.500000 1.7415575986120916e-19 
84.750000 3.4571473738643902e-19 
85.000000 6.8713436080382484e-19 
85.250000 1.3674128583715303e-18 
85.500000 2.7241316176571299e-18 
85.750000 5.4314771957555413e-18 
86.000000 1.0835393967650543e-17 
86.250000 2.1622622517466742e-17 
86.500000 4.3158832613699948e-17 
86.750000 8.6172277020150283e-17 
87.000000 1.7215041460970544e-16 
87.250000 3.4421072976972390e-16 
87.500000 6.8900021505625615e-16 
87.750000 1.3807430741954974e-15 
88.000000 2.7696186674773030e-15 
88.250000 5.5587054845602739e-15 
88.500000 1.1158004474391730e-14 
88.750000 2.2393688480541289e-14 
89.000000 4.4933265960612620e-14 
89.250000 9.0159653290112380e-14 
89.500000 1.8098388337684642e-13 
89.750000 3.6361302971369557e-13 
90.000000 7.3134288608311801e-13 
90.250000 1.4725035007170790e-12 
90.500000 2.9666709527171244e-12 
90.750000 5.9770085209808515e-12 
91.000000 1.2033870317971299e-11 
91.250000 2.4199284420226758e-11 
91.500000 4.8590978269845651e-11 
91.750000 9.7420698418237730e-11 
